1-84 2-50 3-49 4-25 5-54 6-71 7-50 8-46 9-34 10-24 11-79 12-74 13-45 14-50 15-93 16-57 
1-66 2-60 3-29 4-32 5-35 6-49 7-52 8-62 9-31 10-55 11-38 12-58 13-49 14-41 15-39 16-69 
1-36 2-39 3-33 4-61 5-43 6-52 7-35 8-81 9-37 10-17 11-52 12-54 13-34 14-60 15-25 16-84 
1-36 2-53 3-57 4-28 5-52 6-68 7-37 8-67 9-22 10-57 11-11 12-57 13-59 14-40 15-43 16-49 
1-26 2-54 3-43 4-58 5-46 6-68 7-67 8-61 9-67 10-52 11-53 12-75 13-59 14-37 15-36 16-57 
1-39 2-41 3-44 4-52 5-63 6-66 7-73 8-43 9-74 10-70 11-62 12-52 13-62 14-36 15-44 16-24 
1-58 2-56 3-48 4-32 5-54 6-50 7-79 8-34 9-22 10-63 11-60 12-37 13-61 14-76 15-52 16-50 
1-52 2-76 3-54 4-34 5-37 6-52 7-36 8-38 9-63 10-38 11-32 12-73 13-58 14-46 15-29 16-39 
1-45 2-30 3-50 4-45 5-75 6-58 7-49 8-46 9-47 10-56 11-61 12-34 13-58 14-73 15-70 16-38 
1-35 2-49 3-67 4-61 5-38 6-40 7-42 8-44 9-47 10-26 11-44 12-57 13-54 14-61 15-60 16-75 
1-52 2-25 3-52 4-36 5-54 6-32 7-31 8-54 9-63 10-28 11-36 12-62 13-37 14-16 15-41 16-35 
1-48 2-40 3-57 4-74 5-32 6-60 7-48 8-48 9-45 10-24 11-48 12-42 13-40 14-70 15-57 16-62 
1-38 2-56 3-24 4-44 5-68 6-29 7-83 8-46 9-62 10-34 11-102 12-48 13-53 14-7 15-44 16-41 
1-61 2-57 3-60 4-61 5-5 6-53 7-55 8-62 9-35 10-58 11-22 12-49 13-28 14-28 15-34 16-28 
1-39 2-37 3-22 4-77 5-45 6-72 7-41 8-49 9-44 10-37 11-33 12-41 13-41 14-51 15-38 16-66 
1-57 2-58 3-44 4-46 5-44 6-65 7-46 8-31 9-66 10-57 11-56 12-69 13-51 14-31 15-43 16-53 
1-66 2-60 3-62 4-60 5-44 6-51 7-46 8-53 9-65 10-35 11-54 12-69 13-74 14-48 15-39 16-71 
1-11 2-70 3-80 4-25 5-30 6-30 7-46 8-71 9-55 10-29 11-33 12-46 13-73 14-60 15-28 16-51 
1-43 2-67 3-45 4-56 5-33 6-62 7-24 8-55 9-52 10-82 11-66 12-53 13-50 14-49 15-44 16-63 
1-40 2-55 3-47 4-43 5-43 6-64 7-32 8-33 9-36 10-34 11-49 12-24 13-27 14-48 15-43 16-52 
1-35 2-27 3-51 4-64 5-11 6-80 7-6 8-53 9-32 10-42 11-52 12-41 13-57 14-64 15-57 16-54 
1-73 2-56 3-59 4-26 5-54 6-36 7-46 8-70 9-56 10-71 11-48 12-44 13-37 14-51 15-30 16-51 
1-28 2-59 3-60 4-61 5-64 6-55 7-45 8-23 9-36 10-43 11-26 12-43 13-48 14-57 15-47 16-82 
1-70 2-62 3-40 4-27 5-34 6-66 7-27 8-30 9-65 10-68 11-39 12-40 13-61 14-47 15-40 16-49 
1-51 2-37 3-85 4-52 5-21 6-52 7-32 8-41 9-54 10-63 11-40 12-55 13-36 14-45 15-58 16-50 
1-57 2-69 3-25 4-58 5-48 6-39 7-42 8-70 9-59 10-58 11-57 12-55 13-63 14-50 15-43 16-41 
1-71 2-94 3-35 4-20 5-35 6-71 7-54 8-48 9-46 10-63 11-63 12-58 13-39 14-42 15-31 16-61 
1-48 2-39 3-51 4-33 5-82 6-53 7-37 8-70 9-49 10-46 11-53 12-37 13-35 14-16 15-40 16-45 
1-28 2-57 3-76 4-36 5-44 6-60 7-72 8-63 9-69 10-31 11-34 12-51 13-39 14-57 15-54 16-34 
1-71 2-44 3-51 4-83 5-84 6-45 7-23 8-32 9-30 10-57 11-80 12-11 13-50 14-51 15-55 16-51 
1-69 2-55 3-50 4-62 5-41 6-65 7-90 8-62 9-64 10-46 11-66 12-42 13-59 14-37 15-54 16-52 
1-52 2-66 3-69 4-75 5-54 6-56 7-51 8-85 9-71 10-68 11-68 12-72 13-51 14-40 15-65 16-62 
1-52 2-68 3-34 4-49 5-46 6-41 7-50 8-26 9-34 10-28 11-64 12-17 13-14 14-18 15-23 16-51 
1-59 2-66 3-46 4-44 5-48 6-71 7-69 8-59 9-47 10-38 11-70 12-45 13-71 14-44 15-1 16-42 
1-40 2-36 3-46 4-41 5-71 6-48 7-52 8-58 9-25 10-82 11-64 12-73 13-80 14-66 15-65 16-41 
1-41 2-103 3-33 4-49 5-39 6-56 7-28 8-53 9-67 10-60 11-17 12-53 13-37 14-65 15-51 16-65 
1-43 2-46 3-42 4-48 5-66 6-35 7-38 8-75 9-40 10-65 11-57 12-57 13-51 14-61 15-33 16-69 
1-52 2-54 3-48 4-49 5-48 6-41 7-33 8-19 9-47 10-39 11-46 12-46 13-34 14-57 15-37 16-26 
1-44 2-61 3-26 4-42 5-80 6-47 7-81 8-71 9-44 10-47 11-62 12-58 13-51 14-27 15-69 16-31 
1-91 2-32 3-25 4-37 5-36 6-50 7-52 8-57 9-19 10-40 11-41 12-49 13-47 14-10 15-48 16-48 
1-70 2-51 3-42 4-35 5-42 6-57 7-45 8-45 9-37 10-33 11-66 12-33 13-30 14-46 15-57 16-56 
1-69 2-16 3-67 4-47 5-71 6-80 7-46 8-68 9-31 10-40 11-56 12-52 13-77 14-53 15-57 16-42 
1-34 2-29 3-43 4-70 5-40 6-50 7-57 8-66 9-75 10-47 11-35 12-21 13-58 14-42 15-43 16-59 
1-37 2-67 3-55 4-25 5-60 6-52 7-50 8-41 9-53 10-56 11-53 12-38 13-46 14-45 15-71 16-71 
1-18 2-50 3-60 4-50 5-41 6-57 7-38 8-23 9-57 10-37 11-28 12-37 13-43 14-35 15-63 16-49 
1-44 2-57 3-55 4-50 5-48 6-38 7-33 8-49 9-51 10-48 11-49 12-30 13-88 14-31 15-36 16-55 
1-28 2-35 3-50 4-63 5-48 6-56 7-74 8-58 9-79 10-22 11-65 12-39 13-62 14-58 15-43 16-59 
1-60 2-28 3-54 4-56 5-77 6-66 7-52 8-33 9-43 10-70 11-76 12-63 13-50 14-67 15-75 16-47 
1-52 2-50 3-56 4-52 5-21 6-75 7-55 8-59 9-75 10-49 11-71 12-49 13-40 14-36 15-59 16-47 
1-44 2-26 3-20 4-36 5-37 6-52 7-45 8-60 9-47 10-61 11-58 12-33 13-24 14-27 15-38 16-40 
1-40 2-63 3-47 4-61 5-43 6-49 7-56 8-31 9-39 10-73 11-46 12-24 13-61 14-47 15-27 16-52 
1-49 2-45 3-28 4-74 5-75 6-45 7-56 8-90 9-47 10-75 11-52 12-45 13-40 14-53 15-32 16-69 
1-53 2-50 3-66 4-75 5-53 6-62 7-53 8-43 9-38 10-29 11-55 12-42 13-54 14-33 15-35 16-58 
1-18 2-56 3-38 4-33 5-34 6-55 7-41 8-44 9-16 10-40 11-28 12-33 13-52 14-18 15-36 16-53 
1-55 2-59 3-69 4-45 5-48 6-73 7-53 8-58 9-66 10-7 11-45 12-14 13-53 14-22 15-48 16-30 
1-63 2-37 3-70 4-58 5-63 6-35 7-48 8-65 9-58 10-26 11-64 12-55 13-56 14-44 15-39 16-39 
1-57 2-40 3-74 4-35 5-27 6-29 7-41 8-31 9-56 10-45 11-42 12-48 13-36 14-41 15-41 16-56 
1-39 2-30 3-66 4-61 5-34 6-36 7-57 8-6 9-35 10-47 11-49 12-28 13-38 14-39 15-58 16-41 
1-58 2-67 3-42 4-52 5-55 6-51 7-50 8-43 9-19 10-19 11-94 12-37 13-44 14-46 15-40 16-40 
1-51 2-46 3-78 4-43 5-33 6-20 7-63 8-53 9-57 10-52 11-68 12-40 13-39 14-51 15-55 16-46 
1-66 2-61 3-71 4-37 5-64 6-46 7-41 8-21 9-47 10-48 11-57 12-52 13-38 14-43 15-47 16-28 
1-63 2-48 3-54 4-37 5-41 6-47 7-30 8-48 9-30 10-28 11-23 12-49 13-24 14-41 15-42 16-38 
1-41 2-54 3-37 4-43 5-40 6-25 7-44 8-50 9-55 10-40 11-40 12-64 13-66 14-41 15-62 16-43 
1-40 2-35 3-40 4-63 5-60 6-29 7-54 8-24 9-42 10-56 11-51 12-28 13-40 14-65 15-53 16-26 
1-36 2-43 3-45 4-69 5-39 6-71 7-54 8-46 9-50 10-52 11-64 12-56 13-55 14-86 15-62 16-15 
1-12 2-38 3-41 4-74 5-63 6-35 7-51 8-43 9-56 10-25 11-29 12-40 13-77 14-33 15-40 16-54 
1-63 2-33 3-45 4-35 5-72 6-42 7-26 8-2 9-23 10-56 11-33 12-38 13-53 14-44 15-60 16-52 
1-47 2-23 3-19 4-56 5-48 6-39 7-27 8-59 9-74 10-57 11-12 12-59 13-36 14-48 15-63 16-51 
1-45 2-48 3-46 4-53 5-38 6-43 7-49 8-46 9-34 10-66 11-31 12-65 13-54 14-50 15-55 16-52 
1-73 2-26 3-34 4-44 5-50 6-61 7-51 8-50 9-55 10-56 11-72 12-37 13-55 14-62 15-32 16-58 
1-61 2-46 3-78 4-63 5-56 6-50 7-45 8-26 9-63 10-65 11-44 12-59 13-63 14-60 15-58 16-34 
1-63 2-34 3-71 4-32 5-43 6-41 7-68 8-54 9-71 10-47 11-44 12-47 13-57 14-40 15-33 16-63 
1-52 2-35 3-58 4-41 5-34 6-60 7-43 8-66 9-46 10-48 11-42 12-47 13-38 14-33 15-73 16-22 
1-72 2-70 3-27 4-50 5-60 6-54 7-53 8-43 9-33 10-49 11-17 12-45 13-52 14-63 15-62 16-36 
1-55 2-50 3-25 4-31 5-57 6-44 7-55 8-30 9-50 10-58 11-41 12-55 13-37 14-51 15-51 16-42 
1-62 2-64 3-59 4-67 5-41 6-73 7-54 8-66 9-48 10-55 11-51 12-41 13-48 14-69 15-35 16-70 
1-42 2-28 3-30 4-69 5-25 6-76 7-52 8-44 9-57 10-36 11-46 12-79 13-53 14-44 15-34 16-75 
1-43 2-22 3-37 4-62 5-11 6-74 7-66 8-53 9-53 10-75 11-36 12-43 13-49 14-41 15-28 16-82 
1-44 2-26 3-45 4-37 5-55 6-56 7-34 8-59 9-53 10-46 11-26 12-42 13-48 14-39 15-22 16-38 
1-40 2-90 3-53 4-56 5-43 6-55 7-84 8-51 9-62 10-52 11-54 12-50 13-70 14-40 15-37 16-56 
1-43 2-83 3-51 4-41 5-69 6-63 7-73 8-35 9-55 10-31 11-75 12-31 13-47 14-65 15-71 16-48 
1-43 2-57 3-88 4-36 5-60 6-57 7-39 8-56 9-21 10-49 11-45 12-52 13-61 14-26 15-52 16-65 
1-50 2-56 3-48 4-31 5-52 6-62 7-50 8-62 9-44 10-40 11-29 12-68 13-51 14-41 15-46 16-26 
1-36 2-1 3-49 4-58 5-59 6-29 7-67 8-28 9-75 10-45 11-46 12-51 13-22 14-46 15-55 16-58 
1-39 2-70 3-49 4-68 5-48 6-43 7-39 8-45 9-40 10-49 11-42 12-23 13-57 14-56 15-65 16-33 
1-19 2-58 3-33 4-51 5-56 6-51 7-32 8-36 9-52 10-45 11-45 12-44 13-45 14-30 15-44 16-44 
1-55 2-49 3-32 4-60 5-81 6-56 7-69 8-46 9-38 10-23 11-46 12-29 13-27 14-60 15-73 16-53 
1-70 2-62 3-48 4-83 5-38 6-69 7-27 8-49 9-42 10-37 11-6 12-64 13-42 14-45 15-38 16-44 
1-39 2-63 3-56 4-14 5-70 6-76 7-34 8-67 9-20 10-27 11-55 12-53 13-36 14-34 15-31 16-26 
1-40 2-58 3-53 4-43 5-54 6-51 7-59 8-42 9-60 10-51 11-41 12-54 13-50 14-67 15-62 16-21 
1-55 2-41 3-61 4-55 5-28 6-39 7-74 8-58 9-60 10-47 11-47 12-24 13-33 14-81 15-42 16-46 
1-44 2-45 3-55 4-71 5-59 6-17 7-63 8-53 9-61 10-80 11-38 12-51 13-48 14-52 15-48 16-52 
1-26 2-47 3-49 4-41 5-67 6-52 7-50 8-42 9-31 10-49 11-60 12-45 13-59 14-55 15-47 16-43 
1-55 2-37 3-38 4-15 5-35 6-67 7-68 8-51 9-49 10-44 11-24 12-36 13-36 14-66 15-61 16-54 
1-72 2-46 3-43 4-64 5-43 6-38 7-48 8-65 9-42 10-69 11-27 12-34 13-70 14-35 15-35 16-13 
1-10 2-70 3-21 4-43 5-62 6-72 7-71 8-41 9-49 10-67 11-74 12-42 13-48 14-26 15-47 16-57 
1-46 2-54 3-82 4-29 5-44 6-62 7-51 8-47 9-39 10-56 11-47 12-46 13-69 14-56 15-62 16-70 
1-32 2-63 3-39 4-60 5-66 6-58 7-54 8-35 9-50 10-51 11-21 12-35 13-70 14-52 15-56 16-37 
1-56 2-69 3-41 4-50 5-54 6-24 7-31 8-40 9-49 10-22 11-56 12-47 13-16 14-45 15-73 16-46 
1-72 2-57 3-85 4-59 5-56 6-58 7-54 8-50 9-41 10-49 11-31 12-55 13-26 14-54 15-25 16-51 
1-49 2-56 3-55 4-64 5-56 6-31 7-54 8-38 9-43 10-69 11-58 12-39 13-40 14-77 15-72 16-62 
1-22 2-35 3-77 4-55 5-53 6-45 7-52 8-45 9-28 10-39 11-56 12-56 13-34 14-58 15-47 16-80 
1-74 2-49 3-103 4-43 5-68 6-62 7-35 8-52 9-55 10-53 11-60 12-31 13-30 14-77 15-61 16-34 
1-14 2-43 3-38 4-45 5-46 6-30 7-46 8-65 9-47 10-74 11-52 12-29 13-31 14-61 15-41 16-53 
1-63 2-57 3-56 4-26 5-65 6-44 7-44 8-7 9-44 10-45 11-47 12-45 13-48 14-25 15-46 16-44 
1-19 2-43 3-61 4-45 5-36 6-58 7-52 8-44 9-51 10-48 11-60 12-47 13-26 14-32 15-68 16-57 
1-36 2-44 3-26 4-35 5-26 6-62 7-38 8-61 9-46 10-56 11-50 12-63 13-59 14-49 15-44 16-25 
1-68 2-58 3-53 4-54 5-57 6-58 7-82 8-49 9-70 10-52 11-50 12-60 13-33 14-63 15-54 16-61 
1-63 2-75 3-33 4-63 5-55 6-68 7-63 8-49 9-55 10-30 11-29 12-41 13-20 14-76 15-61 16-50 
1-79 2-50 3-28 4-40 5-55 6-71 7-37 8-54 9-50 10-51 11-65 12-26 13-41 14-64 15-34 16-60 
1-70 2-34 3-47 4-55 5-46 6-47 7-30 8-54 9-38 10-37 11-74 12-51 13-36 14-54 15-50 16-60 
1-4 2-42 3-76 4-91 5-45 6-25 7-41 8-38 9-53 10-33 11-59 12-22 13-38 14-64 15-28 16-70 
1-56 2-41 3-39 4-39 5-54 6-65 7-75 8-68 9-65 10-90 11-34 12-61 13-85 14-72 15-38 16-50 
1-25 2-37 3-57 4-36 5-63 6-69 7-37 8-54 9-48 10-54 11-25 12-24 13-59 14-46 15-43 16-69 
1-67 2-60 3-38 4-53 5-61 6-80 7-57 8-27 9-67 10-31 11-39 12-31 13-40 14-41 15-42 16-76 
1-17 2-56 3-37 4-49 5-54 6-43 7-22 8-31 9-67 10-68 11-29 12-21 13-72 14-41 15-49 16-35 
1-37 2-38 3-74 4-39 5-50 6-41 7-41 8-41 9-57 10-41 11-60 12-28 13-37 14-48 15-58 16-64 
1-60 2-28 3-39 4-25 5-16 6-67 7-62 8-56 9-45 10-41 11-43 12-45 13-20 14-55 15-31 16-47 
1-54 2-52 3-68 4-35 5-54 6-50 7-64 8-63 9-47 10-24 11-28 12-9 13-41 14-72 15-45 16-57 
1-65 2-65 3-53 4-48 5-76 6-35 7-30 8-32 9-22 10-57 11-29 12-43 13-36 14-41 15-42 16-22 
1-44 2-43 3-57 4-44 5-65 6-64 7-63 8-51 9-42 10-50 11-49 12-64 13-47 14-43 15-74 16-31 
1-76 2-39 3-36 4-62 5-31 6-45 7-38 8-13 9-19 10-48 11-52 12-29 13-61 14-53 15-32 16-47 
1-60 2-45 3-42 4-33 5-52 6-59 7-44 8-49 9-57 10-48 11-35 12-58 13-68 14-34 15-26 16-21 
1-37 2-58 3-50 4-58 5-52 6-54 7-74 8-53 9-49 10-37 11-66 12-45 13-27 14-46 15-44 16-46 
1-58 2-49 3-1 4-51 5-61 6-63 7-46 8-46 9-61 10-50 11-39 12-43 13-59 14-79 15-37 16-21 
1-44 2-39 3-41 4-44 5-45 6-26 7-22 8-48 9-82 10-43 11-77 12-58 13-36 14-34 15-44 16-52 
1-54 2-17 3-49 4-55 5-34 6-61 7-43 8-70 9-43 10-24 11-11 12-0 13-40 14-67 15-36 16-33 
1-53 2-31 3-44 4-72 5-50 6-56 7-53 8-69 9-60 10-22 11-66 12-56 13-32 14-50 15-52 16-41 
1-31 2-33 3-27 4-54 5-50 6-49 7-79 8-69 9-30 10-44 11-72 12-43 13-51 14-34 15-21 16-77 
1-52 2-54 3-39 4-30 5-27 6-40 7-30 8-49 9-63 10-27 11-41 12-35 13-38 14-38 15-33 16-53 
1-43 2-56 3-65 4-45 5-72 6-71 7-66 8-47 9-66 10-29 11-32 12-55 13-30 14-72 15-33 16-66 
1-36 2-28 3-46 4-63 5-51 6-58 7-32 8-68 9-74 10-27 11-56 12-50 13-78 14-45 15-55 16-31 
1-58 2-37 3-53 4-46 5-51 6-70 7-57 8-42 9-49 10-33 11-49 12-68 13-39 14-48 15-45 16-28 
1-37 2-53 3-53 4-42 5-55 6-68 7-71 8-56 9-18 10-48 11-68 12-47 13-38 14-64 15-51 16-54 
1-43 2-45 3-38 4-57 5-34 6-39 7-42 8-83 9-30 10-40 11-26 12-56 13-40 14-45 15-33 16-55 
1-39 2-33 3-59 4-81 5-56 6-29 7-30 8-33 9-59 10-21 11-64 12-48 13-62 14-25 15-24 16-39 
1-63 2-31 3-57 4-43 5-40 6-63 7-25 8-56 9-43 10-25 11-76 12-54 13-37 14-31 15-43 16-48 
1-65 2-43 3-62 4-64 5-54 6-64 7-50 8-39 9-34 10-36 11-66 12-70 13-57 14-55 15-59 16-55 
1-43 2-57 3-28 4-35 5-45 6-45 7-19 8-31 9-51 10-64 11-51 12-28 13-36 14-39 15-52 16-37 
1-53 2-86 3-13 4-59 5-52 6-68 7-48 8-57 9-79 10-55 11-24 12-61 13-47 14-57 15-40 16-62 
1-53 2-35 3-54 4-73 5-57 6-48 7-54 8-35 9-72 10-45 11-52 12-36 13-50 14-68 15-43 16-53 
1-62 2-41 3-49 4-67 5-42 6-24 7-34 8-41 9-41 10-32 11-26 12-52 13-41 14-66 15-62 16-50 
1-78 2-47 3-41 4-64 5-40 6-61 7-65 8-76 9-71 10-66 11-30 12-34 13-34 14-39 15-40 16-17 
1-73 2-5 3-36 4-56 5-32 6-69 7-32 8-71 9-65 10-36 11-46 12-46 13-50 14-56 15-86 16-46 
1-48 2-13 3-31 4-57 5-41 6-30 7-55 8-73 9-37 10-36 11-43 12-30 13-44 14-63 15-59 16-48 
1-67 2-31 3-17 4-79 5-45 6-25 7-32 8-84 9-45 10-51 11-51 12-43 13-26 14-30 15-60 16-54 
1-43 2-49 3-47 4-43 5-43 6-70 7-67 8-53 9-21 10-56 11-31 12-34 13-61 14-78 15-55 16-53 
1-36 2-37 3-63 4-25 5-44 6-45 7-50 8-36 9-53 10-67 11-53 12-61 13-37 14-36 15-40 16-33 
1-49 2-66 3-71 4-70 5-64 6-33 7-53 8-60 9-4 10-47 11-69 12-33 13-49 14-69 15-72 16-46 
1-41 2-47 3-22 4-21 5-37 6-48 7-67 8-56 9-66 10-35 11-30 12-44 13-61 14-80 15-42 16-24 
1-44 2-34 3-74 4-47 5-46 6-69 7-49 8-36 9-45 10-39 11-45 12-31 13-49 14-24 15-36 16-56 
1-72 2-50 3-64 4-38 5-51 6-63 7-32 8-39 9-51 10-31 11-25 12-78 13-55 14-25 15-42 16-62 
1-70 2-58 3-62 4-28 5-20 6-52 7-45 8-25 9-34 10-59 11-62 12-46 13-48 14-42 15-66 16-48 
1-37 2-30 3-64 4-18 5-61 6-46 7-48 8-50 9-64 10-40 11-39 12-35 13-83 14-28 15-42 16-72 
1-59 2-40 3-61 4-58 5-66 6-44 7-40 8-47 9-56 10-20 11-40 12-60 13-67 14-59 15-39 16-46 
1-62 2-47 3-42 4-25 5-60 6-48 7-17 8-9 9-50 10-32 11-55 12-31 13-55 14-60 15-79 16-30 
1-52 2-22 3-62 4-52 5-44 6-74 7-44 8-34 9-46 10-55 11-52 12-52 13-57 14-46 15-57 16-42 
1-62 2-47 3-70 4-33 5-67 6-70 7-54 8-73 9-99 10-39 11-41 12-53 13-62 14-61 15-21 16-22 
1-45 2-34 3-44 4-24 5-38 6-54 7-37 8-40 9-66 10-45 11-56 12-39 13-38 14-39 15-48 16-23 
1-63 2-35 3-68 4-69 5-43 6-34 7-40 8-30 9-74 10-46 11-53 12-60 13-40 14-36 15-30 16-20 
1-43 2-9 3-46 4-29 5-55 6-66 7-44 8-56 9-24 10-40 11-35 12-35 13-60 14-69 15-64 16-65 
1-57 2-39 3-66 4-41 5-63 6-31 7-64 8-43 9-44 10-53 11-35 12-22 13-56 14-63 15-52 16-70 
1-69 2-26 3-53 4-42 5-27 6-32 7-56 8-72 9-63 10-47 11-29 12-47 13-32 14-82 15-41 16-38 
1-59 2-42 3-36 4-13 5-51 6-57 7-54 8-61 9-64 10-57 11-66 12-10 13-29 14-71 15-11 16-57 
1-1 2-38 3-23 4-8 5-54 6-55 7-48 8-29 9-39 10-39 11-38 12-52 13-26 14-46 15-16 16-34 
1-51 2-65 3-55 4-34 5-59 6-52 7-51 8-29 9-41 10-49 11-61 12-50 13-31 14-45 15-53 16-58 
1-56 2-36 3-45 4-48 5-84 6-35 7-30 8-56 9-43 10-53 11-34 12-39 13-41 14-39 15-59 16-53 
1-47 2-37 3-61 4-57 5-42 6-15 7-24 8-32 9-41 10-51 11-59 12-33 13-62 14-32 15-67 16-22 
1-50 2-44 3-29 4-59 5-63 6-68 7-59 8-65 9-41 10-28 11-64 12-79 13-39 14-47 15-52 16-71 
1-62 2-46 3-44 4-75 5-79 6-35 7-67 8-6 9-46 10-67 11-43 12-63 13-42 14-14 15-71 16-27 
1-70 2-63 3-44 4-48 5-48 6-39 7-32 8-45 9-36 10-56 11-21 12-45 13-17 14-82 15-26 16-34 
1-52 2-32 3-61 4-44 5-79 6-53 7-50 8-55 9-37 10-58 11-63 12-65 13-50 14-51 15-34 16-26 
1-58 2-45 3-52 4-44 5-75 6-42 7-38 8-28 9-64 10-60 11-67 12-72 13-26 14-38 15-37 16-53 
1-42 2-40 3-95 4-50 5-36 6-55 7-64 8-47 9-68 10-29 11-5 12-56 13-43 14-49 15-51 16-59 
1-31 2-79 3-42 4-63 5-38 6-77 7-65 8-67 9-46 10-50 11-37 12-66 13-27 14-63 15-24 16-63 
1-51 2-42 3-90 4-78 5-44 6-30 7-68 8-50 9-27 10-59 11-79 12-67 13-42 14-26 15-98 16-36 
1-70 2-22 3-50 4-46 5-71 6-37 7-27 8-61 9-49 10-43 11-58 12-62 13-71 14-36 15-54 16-50 
1-57 2-43 3-52 4-62 5-62 6-54 7-81 8-50 9-39 10-14 11-73 12-49 13-65 14-51 15-59 16-37 
1-45 2-35 3-65 4-42 5-57 6-29 7-24 8-51 9-76 10-41 11-49 12-50 13-69 14-66 15-53 16-62 
1-45 2-22 3-36 4-30 5-53 6-58 7-32 8-65 9-20 10-69 11-63 12-16 13-43 14-53 15-36 16-61 
1-50 2-39 3-53 4-47 5-34 6-61 7-47 8-78 9-45 10-48 11-49 12-56 13-67 14-43 15-71 16-50 
1-42 2-61 3-51 4-50 5-20 6-45 7-22 8-70 9-47 10-48 11-58 12-37 13-56 14-67 15-60 16-71 
1-46 2-45 3-78 4-36 5-51 6-37 7-52 8-42 9-39 10-58 11-70 12-51 13-50 14-77 15-76 16-63 
1-36 2-24 3-60 4-73 5-58 6-13 7-2 8-39 9-57 10-36 11-47 12-40 13-52 14-69 15-27 16-57 
1-5 2-29 3-58 4-51 5-54 6-47 7-60 8-61 9-40 10-51 11-42 12-49 13-48 14-77 15-52 16-48 
1-44 2-52 3-42 4-30 5-57 6-39 7-53 8-71 9-51 10-48 11-31 12-28 13-53 14-59 15-71 16-49 
1-42 2-53 3-40 4-51 5-75 6-57 7-95 8-48 9-67 10-24 11-54 12-80 13-44 14-56 15-48 16-40 
1-63 2-39 3-25 4-10 5-41 6-33 7-18 8-18 9-52 10-25 11-29 12-53 13-46 14-36 15-28 16-28 
1-72 2-64 3-75 4-38 5-49 6-54 7-18 8-58 9-67 10-42 11-29 12-39 13-42 14-25 15-38 16-26 
1-23 2-63 3-49 4-42 5-66 6-54 7-71 8-47 9-63 10-35 11-63 12-37 13-30 14-33 15-27 16-21 
1-28 2-59 3-48 4-8 5-53 6-15 7-61 8-57 9-64 10-49 11-46 12-47 13-54 14-39 15-0 16-44 
1-63 2-45 3-21 4-12 5-75 6-36 7-37 8-85 9-53 10-24 11-60 12-78 13-64 14-53 15-28 16-31 
1-44 2-29 3-47 4-44 5-49 6-42 7-27 8-78 9-51 10-52 11-39 12-50 13-48 14-32 15-37 16-45 
1-55 2-71 3-63 4-13 5-17 6-54 7-63 8-89 9-63 10-40 11-43 12-41 13-41 14-47 15-56 16-72 
1-62 2-90 3-48 4-51 5-56 6-52 7-55 8-43 9-64 10-45 11-63 12-30 13-73 14-57 15-24 16-53 
1-51 2-15 3-26 4-36 5-34 6-47 7-30 8-70 9-34 10-43 11-31 12-45 13-48 14-75 15-50 16-74 
1-25 2-43 3-49 4-24 5-72 6-43 7-45 8-47 9-32 10-23 11-48 12-36 13-17 14-52 15-75 16-44 
1-55 2-69 3-62 4-65 5-84 6-31 7-65 8-52 9-53 10-77 11-68 12-20 13-45 14-37 15-27 16-47 
1-76 2-45 3-57 4-52 5-51 6-55 7-79 8-46 9-59 10-70 11-59 12-53 13-40 14-56 15-69 16-70 
1-51 2-57 3-36 4-55 5-52 6-27 7-86 8-68 9-59 10-29 11-64 12-19 13-73 14-61 15-42 16-75 
1-47 2-46 3-37 4-68 5-46 6-49 7-38 8-24 9-48 10-23 11-80 12-47 13-42 14-55 15-71 16-27 
1-31 2-59 3-65 4-30 5-60 6-75 7-71 8-24 9-52 10-46 11-53 12-34 13-42 14-55 15-65 16-62 
1-61 2-32 3-54 4-53 5-30 6-4 7-57 8-53 9-35 10-35 11-52 12-49 13-52 14-52 15-49 16-42 
1-23 2-22 3-57 4-81 5-47 6-38 7-55 8-78 9-46 10-43 11-79 12-44 13-4 14-62 15-71 16-30 
1-38 2-61 3-57 4-43 5-45 6-43 7-64 8-44 9-33 10-26 11-34 12-48 13-48 14-28 15-52 16-53 
1-46 2-50 3-51 4-37 5-72 6-34 7-26 8-69 9-53 10-66 11-51 12-61 13-49 14-44 15-75 16-65 
1-19 2-41 3-60 4-47 5-43 6-87 7-51 8-65 9-44 10-55 11-51 12-30 13-35 14-12 15-51 16-40 
1-67 2-76 3-27 4-62 5-61 6-50 7-38 8-49 9-45 10-52 11-87 12-58 13-58 14-52 15-15 16-71 
1-64 2-39 3-30 4-52 5-37 6-63 7-56 8-79 9-29 10-59 11-53 12-33 13-76 14-22 15-37 16-37 
1-56 2-54 3-25 4-46 5-39 6-40 7-61 8-35 9-45 10-39 11-50 12-78 13-40 14-38 15-68 16-38 
1-46 2-54 3-57 4-75 5-48 6-55 7-60 8-39 9-45 10-70 11-62 12-38 13-43 14-55 15-74 16-34 
1-45 2-48 3-66 4-35 5-19 6-44 7-51 8-60 9-45 10-61 11-32 12-51 13-46 14-58 15-67 16-34 
1-69 2-58 3-55 4-81 5-32 6-71 7-35 8-66 9-22 10-39 11-71 12-12 13-29 14-35 15-31 16-68 
1-42 2-69 3-44 4-56 5-67 6-59 7-49 8-36 9-23 10-42 11-59 12-43 13-35 14-6 15-35 16-51 
1-17 2-60 3-36 4-54 5-35 6-54 7-55 8-39 9-54 10-57 11-38 12-58 13-70 14-16 15-70 16-60 
