2-20 3-41 10-77 17-47 23-49 28-62 34-41 36-12 39-47 44-37 53-14 56-37 59-55 63-40 68-29 77-47 85-59 86-17 90-29 93-24 99-51 111-74 116-34
2-42 6-58 11-41 13-38 23-50 28-35 34-45 36-70 39-70 41-33 53-23 56-25 59-19 63-18 68-59 77-43 85-53 86-32 90-26 93-37 99-29 110-34 116-55
2-62 6-48 11-15 13-45 23-28 28-65 34-42 36-50 39-30 44-42 53-50 56-44 59-36 63-62 68-74 78-48 85-59 86-11 90-51 93-20 98-76 111-43 116-45
2-89 3-36 10-66 16-40 23-25 28-53 34-60 36-39 39-59 44-48 53-59 56-31 59-32 63-22 69-53 76-13 85-18 86-47 90-61 93-32 98-34 110-15 116-26
2-34 6-63 9-57 13-46 24-52 28-14 34-26 37-57 39-43 41-45 53-40 54-56 59-52 63-51 67-45 76-46 85-17 86-55 90-65 94-65 99-49 109-35 114-73
2-82 3-48 10-34 16-47 23-46 28-21 34-63 36-52 39-52 44-60 53-27 56-34 59-61 63-41 69-42 78-78 85-52 86-56 90-39 93-36 98-28 111-34 116-57
2-46 3-63 10-57 13-30 23-59 28-27 34-65 36-48 39-54 44-35 53-49 56-71 59-44 63-71 67-51 77-75 85-67 86-68 90-55 93-43 99-26 110-69 116-40
2-41 3-34 10-42 13-20 23-49 28-64 34-38 36-47 39-60 43-57 53-50 56-54 59-70 63-37 69-38 76-28 85-36 86-56 90-39 93-62 98-43 110-24 116-35
2-60 6-55 11-44 16-70 23-28 28-54 34-59 36-66 39-30 43-51 53-53 56-24 59-34 63-44 67-51 78-67 85-50 86-34 90-39 93-68 99-52 110-51 116-35
2-15 3-38 11-70 17-38 23-29 28-54 34-34 36-45 39-84 41-55 53-52 56-72 59-35 63-47 68-48 78-62 85-22 86-6 90-32 93-35 99-47 111-30 116-37
2-54 6-79 11-57 13-60 23-63 28-47 34-71 36-50 39-37 43-68 53-63 56-27 59-62 63-31 68-51 77-29 85-33 86-52 90-27 93-44 98-50 111-51 116-51
1-68 3-29 11-55 16-42 24-26 29-41 34-27 36-50 39-34 45-82 52-41 56-43 61-38 66-56 71-55 77-68 85-66 86-33 90-44 95-66 101-65 111-48 114-45
2-56 3-48 10-55 17-39 23-63 28-89 34-38 36-55 39-43 44-60 53-38 56-26 59-55 63-26 67-40 76-56 85-58 86-48 90-45 93-29 99-33 110-55 116-22
2-39 3-55 11-59 16-19 23-58 28-51 34-61 36-30 39-63 46-43 53-89 56-23 59-73 63-26 69-25 78-75 85-19 86-47 90-11 93-58 98-10 110-57 116-54
2-43 3-35 11-45 17-83 23-48 28-29 34-67 36-29 39-39 41-33 53-42 56-26 59-30 63-37 69-50 76-45 85-46 86-56 90-47 93-47 99-45 110-64 116-18
2-57 3-42 11-65 17-53 23-43 28-51 34-66 36-39 39-49 41-29 53-38 56-69 59-15 63-23 69-43 78-67 85-24 86-59 90-58 93-34 98-52 111-37 116-41
2-42 3-54 10-49 17-40 23-64 28-32 34-63 36-64 39-62 41-69 53-59 56-68 59-34 63-57 68-19 76-46 85-40 86-57 90-48 93-49 98-44 110-36 116-58
2-53 6-63 11-65 13-66 23-65 28-45 34-53 36-20 39-67 44-9 53-61 56-33 59-76 63-62 67-54 78-29 85-69 86-35 90-64 93-43 99-39 111-40 116-47
2-28 6-45 11-44 13-26 23-60 28-61 34-29 36-53 39-39 46-58 53-41 56-47 59-48 63-68 68-36 77-55 85-30 86-17 90-44 93-27 98-37 110-47 116-39
2-38 3-54 10-28 13-65 23-59 28-79 34-51 36-60 39-57 44-26 53-67 56-57 59-55 63-36 67-62 78-71 85-51 86-56 90-39 93-70 98-44 110-39 116-75
2-30 3-61 11-53 17-46 23-49 28-56 34-64 36-27 39-38 46-49 53-52 56-33 59-59 63-31 68-44 76-41 85-71 86-38 90-41 93-64 99-43 111-54 116-55
2-30 3-41 10-50 17-68 23-60 28-59 34-70 36-60 39-64 44-62 53-51 56-40 59-31 63-77 69-22 78-61 85-55 86-74 90-46 93-54 98-53 110-22 116-33
2-50 3-56 10-69 13-39 23-45 28-57 34-60 36-24 39-35 41-49 53-42 56-54 59-34 63-51 69-38 78-84 85-50 86-46 90-54 93-68 98-28 111-67 116-30
2-39 3-36 10-28 16-29 23-60 28-36 34-45 36-69 39-39 46-60 53-19 56-37 59-30 63-54 67-54 76-20 85-62 86-40 90-43 93-41 98-28 110-55 116-77
2-46 3-57 10-27 13-64 23-50 28-32 34-38 36-42 39-33 46-68 53-40 56-60 59-50 63-38 68-40 76-59 85-61 86-32 90-41 93-59 98-25 110-40 116-60
2-70 3-66 10-54 17-30 23-62 28-82 34-74 36-52 39-60 43-78 53-64 56-46 59-54 63-54 67-43 77-46 85-29 86-49 90-74 93-62 99-82 111-54 116-61
2-31 3-84 11-35 17-31 23-48 28-65 34-42 36-0 39-58 46-54 53-47 56-76 59-72 63-54 68-24 77-47 85-61 86-70 90-63 93-75 99-20 111-25 116-18
2-25 3-70 11-68 17-56 23-53 28-34 34-31 36-54 39-62 46-49 53-39 56-39 59-58 63-41 67-78 77-63 85-61 86-38 90-82 93-30 98-63 111-40 116-30
2-51 3-49 10-40 17-48 23-77 28-26 34-40 36-73 39-17 43-53 53-23 56-49 59-72 63-25 67-40 78-45 85-53 86-61 90-67 93-52 99-57 110-54 116-79
2-51 3-42 10-30 13-30 23-31 28-44 34-48 36-54 39-49 43-77 53-47 56-48 59-38 63-41 68-48 76-50 85-38 86-72 90-32 93-44 98-36 111-54 116-60
2-32 3-34 11-36 17-71 23-78 28-40 34-38 36-35 39-53 43-45 53-35 56-63 59-29 63-49 69-55 77-40 85-61 86-35 90-76 93-63 99-66 111-47 116-21
2-43 6-58 11-68 17-60 23-39 28-63 34-71 36-34 39-64 44-53 53-88 56-43 59-59 63-75 68-77 77-48 85-57 86-45 90-43 93-31 99-45 110-86 116-27
2-17 6-36 11-75 13-52 23-21 28-40 34-46 36-58 39-33 44-27 53-61 56-48 59-58 63-56 69-41 76-52 85-53 86-59 90-31 93-49 98-61 111-79 116-60
2-49 3-56 10-60 17-83 23-66 28-51 34-29 36-64 39-65 46-63 53-33 56-33 59-38 63-61 67-38 76-67 85-42 86-49 90-40 93-48 98-44 110-60 116-47
2-62 3-40 11-39 13-70 23-41 28-47 34-41 36-80 39-27 46-58 53-28 56-61 59-22 63-49 68-55 76-34 85-50 86-30 90-36 93-27 99-48 110-38 116-45
2-46 3-50 10-54 17-59 23-52 28-37 34-62 36-39 39-59 41-31 53-28 56-61 59-55 63-86 68-57 77-52 85-54 86-51 90-35 93-58 99-56 111-38 116-54
2-50 6-49 11-76 16-51 23-32 28-55 34-54 36-58 39-20 43-57 53-63 56-59 59-35 63-42 68-39 77-75 85-63 86-22 90-57 93-64 99-75 111-50 116-30
2-38 3-32 10-53 13-19 23-23 28-34 34-37 36-50 39-68 43-43 53-37 56-58 59-32 63-40 68-51 76-60 85-54 86-62 90-55 93-72 99-48 110-42 116-52
2-51 6-32 10-55 17-64 23-39 28-68 34-43 36-68 39-60 41-73 53-51 56-50 59-51 63-63 69-48 77-42 85-49 86-56 90-55 93-24 98-43 110-70 116-35
2-41 3-32 10-7 13-83 23-39 28-54 34-34 36-26 39-56 46-76 53-74 56-65 59-62 63-46 68-34 77-36 85-60 86-69 90-51 93-35 98-51 111-18 116-24
2-54 3-68 10-57 17-70 23-50 28-24 34-32 36-39 39-53 43-48 53-68 56-58 59-58 63-53 69-63 78-57 85-52 86-53 90-25 93-85 99-53 111-23 116-29
2-30 3-56 10-47 16-71 23-60 28-60 34-69 36-46 39-59 46-41 53-77 56-38 59-26 63-34 69-27 78-32 85-34 86-65 90-48 93-58 99-62 111-55 116-72
2-50 6-49 10-50 16-67 23-47 28-25 34-24 36-51 39-75 43-53 53-28 56-39 59-48 63-52 67-94 77-74 85-37 86-32 90-80 93-69 98-59 110-70 116-67
2-32 3-35 10-51 13-49 23-37 28-1 34-37 36-58 39-37 46-48 53-40 56-40 59-21 63-63 67-53 76-48 85-29 86-59 90-49 93-39 99-60 111-61 116-50
2-63 3-72 9-47 16-46 24-55 28-48 34-47 37-34 39-40 45-60 53-48 54-48 60-48 63-57 67-21 76-24 85-54 86-38 90-53 94-58 98-63 107-53 114-45
2-76 6-64 11-44 13-40 23-15 28-50 34-50 36-73 39-60 41-36 53-34 56-40 59-70 63-29 67-55 78-47 85-37 86-44 90-48 93-84 99-70 111-70 116-42
2-29 3-100 10-48 16-22 23-64 28-38 34-60 36-61 39-39 44-54 53-55 56-30 59-37 63-87 68-47 77-64 85-57 86-21 90-61 93-57 99-57 111-39 116-51
2-28 3-27 10-37 16-49 23-55 28-50 34-58 36-32 39-43 41-35 53-48 56-54 59-47 63-85 67-83 77-48 85-32 86-59 90-71 93-76 98-28 111-56 116-68
2-33 3-57 11-43 13-37 23-45 28-23 34-42 36-58 39-33 46-57 53-37 56-43 59-20 63-51 68-69 76-53 85-60 86-59 90-44 93-45 98-65 111-55 116-49
2-45 3-33 11-61 17-72 23-46 28-44 34-96 36-27 39-36 46-29 53-61 56-43 59-72 63-43 68-43 78-48 85-56 86-73 90-51 93-40 99-39 110-27 116-79
2-58 3-40 10-39 17-32 23-47 28-39 34-61 36-42 39-52 41-40 53-100 56-55 59-52 63-7 68-10 78-63 85-31 86-65 90-53 93-17 98-71 111-58 116-45
2-58 3-49 10-44 13-45 23-54 28-62 34-49 36-46 39-46 44-36 53-41 56-52 59-35 63-54 67-48 78-70 85-74 86-56 90-71 93-40 98-24 111-40 116-60
2-66 3-62 11-65 17-51 23-47 28-22 34-35 36-38 39-81 44-42 53-61 56-46 59-37 63-33 69-60 78-29 85-41 86-61 90-29 93-40 98-42 111-62 116-39
2-52 3-74 10-58 17-97 23-68 28-26 34-44 36-54 39-39 46-40 53-34 56-44 59-51 63-55 69-30 76-66 85-44 86-35 90-21 93-37 98-45 111-42 116-66
2-53 3-73 10-51 13-27 23-53 28-53 34-27 36-52 39-51 46-69 53-68 56-36 59-58 63-36 68-26 76-34 85-49 86-38 90-54 93-37 99-45 111-38 116-47
2-52 6-58 11-39 16-36 23-61 28-45 34-34 36-11 39-44 43-62 53-33 56-68 59-49 63-51 67-71 76-40 85-29 86-52 90-53 93-56 99-37 111-53 116-46
2-26 3-54 11-63 17-47 23-41 28-18 34-50 36-49 39-28 46-39 53-39 56-63 59-33 63-45 67-24 76-56 85-58 86-67 90-33 93-37 98-46 111-36 116-33
2-72 6-67 10-71 13-65 23-72 28-43 34-37 36-23 39-65 43-49 53-43 56-47 59-78 63-26 69-22 78-47 85-51 86-56 90-21 93-35 98-56 110-58 116-21
2-51 3-31 10-69 13-20 23-73 28-39 34-38 36-35 39-25 44-47 53-52 56-52 59-82 63-43 69-41 78-70 85-67 86-68 90-31 93-20 99-59 110-60 116-67
2-40 3-36 11-60 17-26 23-39 28-56 34-68 36-57 39-27 44-52 53-41 56-38 59-35 63-32 68-77 76-41 85-47 86-66 90-60 93-40 99-74 111-56 116-57
2-37 3-41 11-56 16-48 23-52 28-59 34-31 36-41 39-43 41-57 53-46 56-17 59-59 63-87 69-27 78-35 85-55 86-69 90-46 93-74 98-45 110-48 116-29
2-61 3-39 10-51 13-53 23-61 28-39 34-38 36-62 39-33 46-53 53-49 56-48 59-41 63-67 67-70 76-48 85-55 86-51 90-51 93-71 98-31 111-35 116-43
2-64 3-44 10-46 16-57 23-31 28-59 34-32 36-58 39-49 41-41 53-10 56-57 59-39 63-49 67-71 78-26 85-65 86-56 90-74 93-35 99-58 111-34 116-57
1-49 3-86 11-40 16-43 24-66 30-60 34-43 36-46 38-86 43-48 52-43 56-36 59-81 63-40 67-66 76-47 85-44 86-42 90-68 93-62 98-70 110-45 116-75
2-67 3-69 10-65 13-30 23-21 28-38 34-44 36-27 39-63 41-57 53-40 56-63 59-43 63-6 69-34 76-30 85-44 86-60 90-53 93-48 99-35 111-22 116-52
2-59 3-47 11-55 16-46 23-76 28-50 34-23 36-69 39-75 43-47 53-51 56-42 59-60 63-39 69-14 77-44 85-58 86-31 90-30 93-54 99-37 111-43 116-49
2-54 3-37 10-80 13-44 23-54 28-50 34-42 36-68 39-50 41-48 53-59 56-70 59-54 63-42 68-43 77-61 85-37 86-39 90-45 93-57 98-49 111-46 116-35
2-52 3-40 10-61 16-55 23-48 28-56 34-62 36-59 39-39 44-37 53-52 56-60 59-40 63-63 68-42 78-43 85-59 86-32 90-43 93-64 98-59 110-34 116-32
2-49 3-64 10-38 13-69 23-17 28-37 34-61 36-47 39-47 44-32 53-32 56-49 59-23 63-39 68-55 77-37 85-40 86-43 90-49 93-43 99-82 110-40 116-47
2-76 6-53 11-79 13-17 23-65 28-53 34-56 36-34 39-29 43-16 53-43 56-54 59-49 63-45 67-65 78-45 85-54 86-58 90-67 93-67 99-45 110-43 116-48
2-52 6-54 11-59 13-28 23-47 28-36 34-72 36-61 39-62 44-37 53-49 56-37 59-61 63-44 69-24 77-45 85-57 86-48 90-48 93-54 98-56 111-65 116-31
2-43 3-37 10-12 13-21 23-73 28-72 34-62 36-52 39-29 41-24 53-82 56-74 59-27 63-51 67-27 77-60 85-20 86-43 90-43 93-34 99-49 110-65 116-27
2-38 6-34 11-30 13-44 23-65 28-27 34-44 36-38 39-61 43-38 53-82 56-28 59-65 63-57 69-17 76-62 85-52 86-65 90-47 93-47 98-60 111-71 116-39
2-21 6-34 11-43 13-79 23-26 28-28 34-56 36-30 39-10 44-40 53-63 56-9 59-44 63-60 67-42 76-15 85-63 86-29 90-47 93-69 99-53 111-47 116-61
2-29 6-40 10-8 16-53 23-60 28-92 34-49 36-25 39-60 46-5 53-69 56-61 59-47 63-67 67-30 76-52 85-26 86-52 90-30 93-20 98-39 111-37 116-44
2-60 3-48 11-61 16-54 23-44 28-44 34-28 36-60 39-56 46-37 53-49 56-48 59-43 63-50 69-68 76-51 85-55 86-37 90-51 93-53 98-43 111-49 116-71
2-36 3-39 10-39 16-50 23-37 28-84 34-56 36-41 39-44 44-38 53-49 56-50 59-52 63-48 67-18 78-34 85-46 86-57 90-49 93-22 98-69 111-36 116-68
2-43 3-65 10-29 16-32 23-57 28-58 34-65 36-47 39-82 46-28 53-49 56-62 59-75 63-34 67-40 78-67 85-65 86-47 90-71 93-21 99-45 110-32 116-60
2-40 6-57 11-34 13-46 23-61 28-62 34-39 36-54 39-56 46-41 53-55 56-44 59-63 63-58 68-70 77-83 85-45 86-41 90-46 93-31 99-68 110-55 116-50
2-23 3-50 11-49 16-52 23-50 28-35 34-57 36-36 39-44 41-46 53-65 56-11 59-42 63-65 67-7 77-66 85-57 86-48 90-43 93-70 99-50 110-64 116-79
1-29 3-37 11-63 16-57 24-42 29-44 34-42 36-38 39-38 42-52 52-53 56-59 61-35 66-37 71-60 77-64 85-62 86-26 90-18 95-44 101-42 110-53 116-33
2-67 6-43 11-84 13-57 23-6 28-42 34-49 36-64 39-82 44-57 53-23 56-18 59-45 63-43 69-54 76-66 85-50 86-55 90-21 93-33 99-54 110-46 116-57
2-70 3-32 10-60 16-84 23-40 28-57 34-57 36-46 39-77 44-74 53-70 56-67 59-41 63-50 68-47 78-46 85-42 86-2 90-32 93-59 98-58 111-63 116-38
2-25 3-51 11-45 16-81 23-51 28-53 34-55 36-38 39-34 46-35 53-67 56-41 59-33 63-47 67-36 78-57 85-45 86-34 90-32 93-27 99-32 111-72 116-31
1-48 3-51 11-61 16-59 24-29 29-58 34-42 36-57 39-82 42-54 52-32 56-36 61-33 66-26 71-48 77-22 85-39 86-48 90-17 95-51 101-46 111-38 116-57
2-28 6-52 11-66 13-62 23-40 28-80 34-45 36-45 39-53 46-45 53-46 56-41 59-65 63-59 67-41 76-46 85-58 86-59 90-38 93-68 99-48 110-38 116-30
2-61 3-44 10-74 17-15 23-61 28-67 34-45 36-30 39-39 41-56 53-39 56-43 59-43 63-63 68-50 77-38 85-53 86-69 90-53 93-25 99-20 110-40 116-69
2-27 3-14 10-77 13-36 23-59 28-57 34-39 36-62 39-36 46-38 53-46 56-64 59-48 63-42 68-30 78-27 85-46 86-36 90-65 93-67 98-53 110-27 116-84
2-37 3-24 11-48 17-47 23-44 28-26 34-52 36-50 39-47 43-51 53-40 56-55 59-69 63-45 69-68 78-58 85-17 86-45 90-73 93-48 98-29 110-74 116-58
2-56 3-48 11-54 17-47 23-41 28-27 34-77 36-57 39-56 43-51 53-59 56-6 59-54 63-35 68-54 77-36 85-55 86-50 90-44 93-64 99-80 111-62 116-76
2-56 3-49 10-70 13-52 23-68 28-80 34-30 36-67 39-43 43-28 53-58 56-53 59-5 63-53 67-52 77-57 85-40 86-48 90-21 93-44 99-38 110-62 116-40
2-43 6-43 11-51 13-18 23-16 28-49 34-43 36-61 39-52 41-38 53-36 56-50 59-25 63-61 67-37 77-64 85-55 86-45 90-41 93-80 98-46 110-1 116-48
2-29 3-59 11-75 17-42 23-41 28-79 34-45 36-46 39-36 41-62 53-55 56-65 59-54 63-48 68-38 77-35 85-63 86-29 90-39 93-11 99-49 110-62 116-71
2-39 3-33 11-21 16-71 23-50 28-31 34-71 36-58 39-67 44-46 53-65 56-51 59-65 63-24 67-43 77-64 85-58 86-49 90-28 93-55 98-72 110-63 116-52
2-70 6-30 11-46 13-29 23-73 28-34 34-61 36-59 39-63 46-44 53-49 56-39 59-17 63-63 68-68 77-33 85-40 86-86 90-54 93-38 98-33 111-62 116-36
2-44 3-42 10-30 17-44 23-25 28-15 34-71 36-49 39-67 43-78 53-58 56-43 59-55 63-53 68-65 77-54 85-56 86-24 90-46 93-12 99-44 110-71 116-51
2-71 3-35 11-49 16-38 23-66 28-36 34-40 36-38 39-55 46-17 53-56 56-51 59-45 63-64 68-62 76-61 85-24 86-61 90-50 93-49 98-63 111-61 116-45
2-52 6-56 11-54 16-31 23-66 28-63 34-39 36-55 39-31 43-36 53-50 56-65 59-68 63-42 69-29 76-60 85-52 86-29 90-44 93-70 98-58 111-53 116-60
2-48 6-50 11-56 16-50 23-77 28-35 34-47 36-51 39-47 43-61 53-22 56-67 59-69 63-43 68-33 78-25 85-54 86-57 90-58 93-49 98-44 110-71 116-55
2-64 6-51 11-52 13-50 23-24 28-56 34-45 36-56 39-36 41-52 53-58 56-59 59-73 63-35 68-16 76-22 85-47 86-77 90-42 93-42 98-44 111-46 116-22
2-30 3-34 11-48 13-43 23-6 28-44 34-40 36-51 39-29 44-41 53-24 56-64 59-43 63-64 69-66 76-37 85-66 86-33 90-85 93-50 99-33 111-39 116-45
2-36 3-46 10-49 17-45 23-99 28-33 34-42 36-30 39-74 44-34 53-39 56-52 59-87 63-56 68-49 78-36 85-49 86-64 90-52 93-59 99-55 111-36 116-44
2-48 6-53 9-59 16-38 24-64 28-69 34-50 37-41 39-38 43-47 53-57 54-66 60-60 64-41 67-14 76-42 85-35 86-61 90-55 94-43 98-74 107-60 114-40
2-74 3-31 10-40 17-60 23-21 28-57 34-49 36-75 39-51 43-51 53-57 56-19 59-22 63-49 68-38 76-95 85-78 86-37 90-66 93-44 98-51 111-19 116-58
2-88 6-58 11-65 16-22 23-43 28-57 34-33 36-21 39-73 43-32 53-45 56-57 59-38 63-19 68-31 76-76 85-63 86-49 90-31 93-28 99-39 111-49 116-77
2-48 3-16 10-35 17-9 23-34 28-38 34-38 36-51 39-54 44-63 53-60 56-58 59-74 63-46 68-65 77-58 85-40 86-82 90-77 93-80 98-43 111-45 116-38
2-34 3-34 11-43 16-31 23-20 28-63 34-52 36-32 39-69 46-56 53-54 56-37 59-82 63-50 67-64 76-56 85-30 86-32 90-56 93-52 99-55 110-65 116-55
2-34 6-56 11-49 13-76 23-5 28-41 34-53 36-53 39-25 44-59 53-40 56-46 59-60 63-26 67-57 78-39 85-43 86-31 90-46 93-66 98-48 111-93 116-42
2-56 3-59 11-29 17-61 23-58 28-63 34-51 36-70 39-49 44-50 53-74 56-31 59-64 63-22 69-43 78-51 85-18 86-42 90-55 93-60 99-55 110-90 116-55
2-67 3-52 11-25 17-42 23-47 28-32 34-57 36-21 39-34 41-39 53-36 56-48 59-40 63-29 68-50 76-43 85-64 86-46 90-43 93-33 99-64 110-51 116-72
2-34 3-58 11-46 16-72 23-30 28-72 34-62 36-41 39-68 44-64 53-42 56-54 59-30 63-68 67-58 78-78 85-43 86-0 90-73 93-36 98-71 110-43 116-40
1-40 3-24 11-53 15-50 24-25 30-36 34-43 37-28 38-18 42-61 52-28 56-92 59-47 63-72 67-59 76-42 85-47 86-51 90-45 93-42 99-74 107-67 116-46
2-48 3-33 10-51 17-61 23-77 28-42 34-36 36-36 39-37 43-45 53-36 56-41 59-96 63-57 69-72 77-64 85-78 86-41 90-21 93-33 99-66 111-54 116-46
2-54 3-63 11-54 17-52 23-19 28-48 34-39 36-56 39-42 41-44 53-71 56-55 59-37 63-54 67-32 77-40 85-37 86-27 90-16 93-43 98-64 110-63 116-62
2-47 3-29 10-46 13-84 23-52 28-44 34-67 36-43 39-27 44-58 53-40 56-23 59-31 63-55 69-45 76-54 85-55 86-66 90-44 93-39 99-56 111-37 116-36
2-55 6-30 11-67 15-68 24-39 28-57 34-55 37-48 39-30 45-31 53-44 54-56 59-52 63-65 67-37 76-53 85-32 86-44 90-48 94-59 99-37 107-33 114-24
2-58 3-79 11-53 16-62 23-43 28-50 34-38 36-57 39-58 41-37 53-51 56-70 59-48 63-33 68-41 76-46 85-28 86-30 90-60 93-48 99-49 111-26 116-52
2-40 6-63 11-0 16-57 23-68 28-50 34-69 36-74 39-70 41-50 53-50 56-43 59-34 63-83 67-42 77-38 85-41 86-81 90-58 93-37 99-61 110-44 116-68
2-48 3-74 11-51 16-39 23-50 28-71 34-93 36-39 39-70 44-43 53-53 56-57 59-60 63-70 69-36 78-65 85-69 86-30 90-49 93-61 99-87 111-41 116-54
2-32 6-63 10-57 17-27 23-47 28-52 34-84 36-62 39-47 44-63 53-49 56-57 59-53 63-79 67-55 77-36 85-53 86-56 90-93 93-37 98-48 111-19 116-51
2-46 3-40 11-61 17-42 23-35 28-50 34-56 36-75 39-47 41-47 53-47 56-28 59-24 63-1 69-75 77-70 85-61 86-42 90-63 93-17 98-52 111-24 116-54
2-15 3-43 10-56 13-33 23-46 28-78 34-34 36-58 39-27 41-47 53-12 56-54 59-33 63-44 68-48 78-51 85-43 86-59 90-60 93-33 98-35 110-57 116-68
2-57 3-58 10-29 17-29 23-36 28-43 34-59 36-41 39-51 41-72 53-27 56-55 59-36 63-58 68-34 78-51 85-36 86-34 90-32 93-33 99-30 110-37 116-40
2-42 3-37 11-51 17-37 23-31 28-87 34-35 36-59 39-48 41-59 53-52 56-35 59-55 63-28 67-53 76-44 85-42 86-62 90-40 93-31 99-26 110-51 116-48
2-36 6-48 10-43 17-37 23-14 28-42 34-66 36-49 39-40 41-47 53-58 56-48 59-35 63-66 67-45 76-50 85-38 86-66 90-62 93-44 98-51 110-77 116-14
2-60 6-64 11-24 13-25 23-45 28-21 34-80 36-75 39-51 44-61 53-44 56-41 59-49 63-32 69-76 78-31 85-11 86-63 90-60 93-54 99-51 110-73 116-51
2-88 3-67 10-36 16-68 23-29 28-27 34-44 36-47 39-76 43-59 53-63 56-56 59-49 63-31 67-44 76-35 85-59 86-18 90-30 93-49 99-73 110-40 116-60
2-32 3-0 10-61 16-27 23-78 28-37 34-45 36-55 39-59 43-42 53-46 56-39 59-39 63-66 68-34 76-60 85-56 86-60 90-48 93-51 99-35 111-50 116-56
2-54 3-10 11-46 16-64 23-44 28-47 34-81 36-49 39-24 41-30 53-48 56-61 59-48 63-67 68-47 77-75 85-64 86-41 90-48 93-45 99-46 110-42 116-37
2-60 3-65 11-40 17-33 23-49 28-39 34-61 36-32 39-57 44-33 53-45 56-39 59-19 63-51 68-41 77-48 85-24 86-39 90-42 93-34 99-62 110-35 116-42
2-64 3-30 11-51 13-45 23-52 28-22 34-73 36-37 39-62 44-24 53-65 56-64 59-33 63-34 68-31 76-43 85-51 86-46 90-55 93-61 98-48 111-50 116-47
2-45 6-70 11-58 13-47 24-82 28-19 34-48 37-23 39-55 41-32 53-56 54-67 60-62 64-39 67-9 76-61 85-49 86-59 90-59 94-50 98-67 107-62 114-68
2-46 3-54 11-40 17-55 23-14 28-67 34-27 36-49 39-44 44-32 53-18 56-38 59-46 63-82 67-63 78-48 85-25 86-61 90-70 93-37 99-25 111-57 116-7
2-0 3-47 10-56 16-35 23-31 28-73 34-14 36-61 39-53 41-42 53-60 56-66 59-28 63-84 68-12 78-66 85-29 86-57 90-20 93-46 99-58 111-34 116-53
2-42 3-51 10-39 13-38 23-29 28-41 34-36 36-63 39-73 46-69 53-38 56-38 59-38 63-52 69-74 77-61 85-71 86-48 90-45 93-25 98-28 110-31 116-67
2-77 3-62 11-21 16-35 23-62 28-46 34-81 36-72 39-68 43-63 53-66 56-44 59-34 63-44 68-42 77-45 85-55 86-57 90-50 93-39 99-33 111-79 116-50
2-56 3-47 10-37 17-34 23-26 28-68 34-52 36-66 39-42 41-75 53-50 56-45 59-21 63-49 69-67 78-43 85-49 86-59 90-71 93-45 99-55 111-64 116-49
2-27 6-60 11-30 13-42 23-60 28-50 34-71 36-63 39-84 46-59 53-40 56-44 59-60 63-53 69-47 76-45 85-24 86-62 90-49 93-62 98-53 110-60 116-52
2-50 3-30 10-47 16-49 23-32 28-43 34-61 36-54 39-67 46-55 53-70 56-52 59-63 63-59 67-86 76-39 85-47 86-64 90-59 93-29 98-92 111-28 116-31
2-45 6-59 11-26 16-33 23-9 28-62 34-55 36-63 39-33 43-46 53-32 56-30 59-57 63-51 69-46 78-28 85-119 86-54 90-38 93-46 99-58 110-36 116-57
2-28 3-35 11-48 17-61 23-47 28-12 34-15 36-51 39-32 46-20 53-31 56-51 59-47 63-50 69-74 77-31 85-37 86-46 90-77 93-32 98-34 110-48 116-67
2-56 6-47 11-49 13-18 23-17 28-38 34-46 36-29 39-56 41-58 53-10 56-60 59-19 63-37 67-70 78-73 85-17 86-43 90-32 93-77 98-31 110-49 116-33
2-63 3-35 10-73 16-48 23-43 28-72 34-28 36-56 39-54 43-41 53-36 56-57 59-36 63-80 68-25 77-49 85-38 86-65 90-59 93-41 99-52 111-39 116-60
2-25 3-71 10-57 13-62 23-40 28-62 34-44 36-48 39-35 43-50 53-60 56-57 59-85 63-51 67-42 77-46 85-24 86-52 90-42 93-57 99-40 111-56 116-84
2-29 3-63 10-62 17-63 23-91 28-46 34-43 36-55 39-58 44-47 53-14 56-61 59-58 63-39 67-61 77-42 85-44 86-82 90-36 93-42 98-40 110-16 116-56
2-66 3-59 11-66 17-52 23-55 28-43 34-60 36-49 39-29 46-40 53-68 56-40 59-23 63-27 69-37 77-59 85-62 86-53 90-46 93-49 98-44 111-59 116-48
2-43 3-52 11-53 13-52 23-83 28-48 34-60 36-84 39-29 46-58 53-66 56-59 59-34 63-11 67-48 76-35 85-60 86-61 90-45 93-42 99-46 110-32 116-56
2-14 6-27 11-27 13-35 23-61 28-41 34-43 36-24 39-30 41-41 53-59 56-61 59-41 63-73 69-71 77-59 85-37 86-38 90-47 93-51 98-27 111-79 116-39
2-19 3-44 10-41 16-28 23-63 28-58 34-17 36-54 39-31 41-49 53-35 56-47 59-55 63-34 67-42 76-41 85-71 86-21 90-37 93-62 98-63 110-49 116-55
2-43 3-81 11-62 17-23 23-52 28-54 34-54 36-46 39-37 44-67 53-39 56-41 59-45 63-23 69-53 77-44 85-45 86-41 90-48 93-76 99-55 111-32 116-60
2-25 6-70 11-71 13-36 23-58 28-41 34-51 36-43 39-31 44-65 53-60 56-48 59-85 63-45 67-48 77-39 85-61 86-73 90-73 93-57 99-52 110-52 116-47
2-37 6-52 11-46 13-51 23-59 28-58 34-53 36-74 39-48 41-73 53-49 56-49 59-28 63-45 69-27 77-47 85-79 86-34 90-79 93-3 99-50 111-34 116-52
