1-33 2-43 3-50 4-18 
1-57 2-58 3-27 4-47 
1-42 2-22 3-36 4-65 
1-24 2-61 3-39 4-66 
1-79 2-63 3-23 4-31 
1-43 2-37 3-43 4-53 
1-48 2-77 3-56 4-49 
1-56 2-38 3-39 4-54 
1-46 2-27 3-27 4-72 
1-51 2-70 3-64 4-40 
1-67 2-37 3-41 4-55 
1-56 2-65 3-32 4-50 
1-51 2-62 3-39 4-51 
1-63 2-28 3-47 4-52 
1-40 2-30 3-27 4-49 
1-47 2-47 3-31 4-45 
1-67 2-42 3-67 4-35 
1-64 2-62 3-34 4-71 
1-55 2-47 3-51 4-34 
1-1 2-10 3-20 4-50 
1-52 2-31 3-57 4-36 
1-70 2-37 3-70 4-70 
1-41 2-47 3-65 4-26 
1-50 2-25 3-49 4-63 
1-19 2-33 3-50 4-44 
1-47 2-25 3-48 4-52 
1-72 2-60 3-55 4-51 
1-51 2-33 3-47 4-74 
1-42 2-28 3-37 4-37 
1-13 2-39 3-47 4-55 
1-40 2-62 3-41 4-64 
1-39 2-20 3-18 4-37 
1-44 2-38 3-22 4-42 
1-29 2-58 3-43 4-57 
1-24 2-76 3-72 4-47 
1-75 2-40 3-39 4-49 
1-25 2-21 3-38 4-36 
1-31 2-83 3-49 4-51 
1-66 2-32 3-27 4-66 
1-55 2-57 3-65 4-63 
1-29 2-29 3-55 4-78 
1-56 2-82 3-51 4-34 
1-45 2-63 3-72 4-44 
1-51 2-30 3-36 4-18 
1-40 2-58 3-35 4-68 
1-38 2-48 3-41 4-28 
1-67 2-60 3-29 4-47 
1-70 2-49 3-39 4-53 
1-37 2-37 3-38 4-58 
1-29 2-61 3-68 4-29 
1-29 2-58 3-45 4-33 
1-52 2-38 3-30 4-13 
1-29 2-17 3-33 4-56 
1-35 2-38 3-11 4-55 
1-54 2-33 3-17 4-48 
1-62 2-41 3-54 4-57 
1-65 2-30 3-84 4-48 
1-69 2-41 3-52 4-65 
1-41 2-53 3-66 4-44 
1-39 2-36 3-38 4-33 
1-75 2-87 3-57 4-39 
1-36 2-53 3-52 4-68 
1-4 2-37 3-26 4-38 
1-27 2-54 3-84 4-44 
1-34 2-65 3-25 4-48 
1-61 2-58 3-32 4-68 
1-72 2-50 3-38 4-20 
1-51 2-62 3-62 4-65 
1-78 2-58 3-69 4-44 
1-72 2-36 3-54 4-47 
1-47 2-46 3-45 4-51 
1-48 2-53 3-62 4-57 
1-78 2-33 3-45 4-47 
1-49 2-70 3-49 4-56 
1-55 2-50 3-67 4-41 
1-47 2-67 3-71 4-44 
1-86 2-33 3-53 4-57 
1-55 2-55 3-32 4-61 
1-29 2-37 3-46 4-73 
1-8 2-39 3-40 4-45 
1-53 2-36 3-43 4-36 
1-54 2-20 3-51 4-39 
1-37 2-65 3-38 4-50 
1-26 2-53 3-51 4-70 
1-75 2-57 3-46 4-40 
1-59 2-27 3-46 4-51 
1-29 2-48 3-40 4-42 
1-29 2-34 3-72 4-47 
1-45 2-41 3-75 4-54 
1-44 2-43 3-65 4-70 
1-54 2-44 3-48 4-40 
1-33 2-59 3-61 4-58 
1-30 2-52 3-33 4-42 
1-62 2-26 3-78 4-32 
1-37 2-86 3-50 4-67 
1-65 2-82 3-24 4-53 
1-59 2-37 3-49 4-28 
1-32 2-37 3-43 4-57 
1-23 2-51 3-35 4-28 
1-24 2-79 3-75 4-42 
1-65 2-59 3-41 4-44 
1-37 2-32 3-63 4-27 
1-49 2-59 3-56 4-59 
1-53 2-47 3-48 4-72 
1-59 2-45 3-60 4-22 
1-24 2-52 3-35 4-53 
1-59 2-66 3-49 4-32 
1-60 2-16 3-50 4-54 
1-51 2-53 3-30 4-41 
1-16 2-59 3-30 4-81 
1-51 2-43 3-47 4-78 
1-70 2-39 3-53 4-45 
1-70 2-63 3-54 4-45 
1-47 2-66 3-43 4-39 
1-53 2-62 3-37 4-34 
1-35 2-67 3-22 4-50 
1-48 2-60 3-33 4-44 
1-50 2-40 3-32 4-58 
1-46 2-70 3-35 4-47 
1-69 2-56 3-41 4-50 
1-16 2-52 3-40 4-58 
1-45 2-42 3-60 4-58 
1-47 2-29 3-68 4-47 
1-13 2-80 3-45 4-46 
1-52 2-67 3-40 4-55 
1-69 2-28 3-19 4-48 
1-40 2-40 3-88 4-53 
1-55 2-28 3-60 4-58 
1-38 2-64 3-31 4-55 
1-30 2-40 3-33 4-55 
1-64 2-16 3-59 4-37 
1-42 2-51 3-47 4-48 
1-87 2-36 3-57 4-69 
1-61 2-60 3-29 4-28 
1-52 2-24 3-52 4-46 
1-42 2-38 3-54 4-26 
1-38 2-19 3-35 4-28 
1-48 2-57 3-52 4-50 
1-46 2-26 3-75 4-40 
1-43 2-38 3-52 4-54 
1-41 2-55 3-49 4-68 
1-37 2-62 3-33 4-43 
1-40 2-58 3-39 4-42 
1-52 2-46 3-62 4-19 
1-56 2-41 3-41 4-39 
1-68 2-53 3-40 4-46 
1-61 2-9 3-49 4-35 
1-70 2-31 3-64 4-61 
1-41 2-60 3-41 4-59 
1-67 2-72 3-71 4-38 
1-51 2-23 3-52 4-54 
1-64 2-45 3-75 4-41 
1-69 2-67 3-42 4-47 
1-55 2-69 3-52 4-63 
1-56 2-38 3-49 4-41 
1-47 2-45 3-57 4-52 
1-33 2-36 3-74 4-10 
1-48 2-45 3-2 4-59 
1-27 2-58 3-48 4-33 
1-64 2-58 3-67 4-60 
1-48 2-54 3-51 4-53 
1-48 2-63 3-40 4-42 
1-44 2-44 3-60 4-41 
1-63 2-30 3-52 4-55 
1-37 2-47 3-23 4-62 
1-61 2-70 3-70 4-20 
1-68 2-51 3-54 4-48 
1-30 2-65 3-42 4-74 
1-36 2-66 3-44 4-40 
1-41 2-72 3-55 4-52 
1-47 2-40 3-44 4-41 
1-49 2-36 3-36 4-85 
1-41 2-38 3-49 4-32 
1-42 2-59 3-59 4-37 
1-34 2-56 3-29 4-52 
1-39 2-55 3-32 4-42 
1-25 2-47 3-49 4-66 
1-62 2-54 3-70 4-52 
1-65 2-30 3-40 4-46 
1-31 2-56 3-48 4-62 
1-34 2-46 3-65 4-52 
1-52 2-84 3-82 4-39 
1-38 2-36 3-44 4-42 
1-61 2-36 3-26 4-64 
1-62 2-14 3-59 4-52 
1-26 2-41 3-75 4-43 
1-45 2-37 3-60 4-57 
1-56 2-49 3-36 4-58 
1-61 2-64 3-62 4-38 
1-27 2-58 3-36 4-42 
1-44 2-68 3-54 4-33 
1-37 2-58 3-50 4-41 
1-56 2-55 3-33 4-67 
1-29 2-52 3-66 4-41 
1-47 2-42 3-42 4-41 
1-53 2-39 3-48 4-68 
1-34 2-42 3-30 4-48 
1-54 2-44 3-49 4-58 
1-70 2-58 3-71 4-46 
1-29 2-62 3-43 4-68 
1-94 2-41 3-43 4-55 
1-53 2-37 3-33 4-40 
1-73 2-68 3-25 4-30 
1-28 2-44 3-33 4-45 
1-68 2-36 3-48 4-18 
1-38 2-59 3-50 4-36 
1-47 2-1 3-32 4-41 
1-63 2-56 3-45 4-35 
1-35 2-51 3-63 4-23 
1-52 2-48 3-34 4-43 
1-57 2-87 3-60 4-29 
1-48 2-40 3-26 4-42 
1-68 2-41 3-46 4-40 
1-51 2-49 3-53 4-22 
1-70 2-61 3-28 4-30 
1-52 2-90 3-33 4-40 
1-67 2-50 3-40 4-53 
1-31 2-31 3-59 4-46 
1-35 2-51 3-52 4-25 
1-52 2-57 3-62 4-26 
1-58 2-53 3-50 4-66 
1-40 2-66 3-52 4-48 
1-43 2-40 3-61 4-65 
1-75 2-60 3-21 4-28 
1-48 2-44 3-36 4-51 
1-52 2-48 3-46 4-28 
1-66 2-63 3-42 4-58 
1-64 2-17 3-47 4-40 
1-44 2-67 3-44 4-35 
1-64 2-35 3-46 4-22 
1-77 2-51 3-34 4-35 
1-33 2-32 3-23 4-52 
1-33 2-66 3-57 4-63 
1-52 2-73 3-51 4-14 
1-49 2-33 3-40 4-98 
1-55 2-33 3-36 4-68 
1-25 2-53 3-63 4-81 
1-58 2-29 3-25 4-37 
1-44 2-49 3-33 4-54 
1-65 2-56 3-40 4-73 
1-79 2-39 3-42 4-49 
1-51 2-39 3-19 4-52 
1-39 2-44 3-64 4-65 
1-33 2-36 3-56 4-59 
1-35 2-43 3-63 4-82 
1-45 2-66 3-51 4-22 
1-44 2-37 3-51 4-52 
1-76 2-54 3-38 4-42 
1-48 2-68 3-38 4-32 
1-76 2-40 3-45 4-48 
1-48 2-100 3-50 4-30 
1-36 2-65 3-45 4-74 
1-25 2-41 3-41 4-43 
1-66 2-45 3-54 4-51 
1-41 2-74 3-91 4-71 
1-36 2-47 3-50 4-10 
1-66 2-69 3-65 4-40 
1-50 2-59 3-74 4-38 
1-47 2-54 3-28 4-37 
1-52 2-48 3-56 4-48 
1-69 2-30 3-36 4-40 
1-41 2-41 3-27 4-32 
1-58 2-39 3-43 4-40 
1-20 2-38 3-75 4-60 
1-61 2-62 3-52 4-41 
1-41 2-41 3-62 4-51 
1-37 2-33 3-63 4-49 
1-73 2-36 3-59 4-78 
1-63 2-59 3-74 4-30 
1-44 2-46 3-49 4-49 
1-31 2-46 3-49 4-49 
1-54 2-63 3-47 4-46 
1-37 2-58 3-41 4-48 
1-63 2-38 3-46 4-43 
1-36 2-32 3-64 4-63 
1-48 2-74 3-41 4-41 
1-54 2-59 3-43 4-34 
1-61 2-44 3-53 4-57 
1-21 2-43 3-66 4-68 
1-35 2-44 3-58 4-22 
1-49 2-30 3-67 4-70 
1-39 2-59 3-34 4-54 
1-47 2-35 3-32 4-54 
1-44 2-55 3-48 4-44 
1-84 2-44 3-26 4-57 
1-53 2-82 3-67 4-60 
1-37 2-70 3-45 4-37 
1-70 2-66 3-58 4-75 
1-41 2-46 3-53 4-84 
1-45 2-35 3-48 4-36 
1-41 2-41 3-30 4-43 
1-80 2-51 3-74 4-57 
1-50 2-39 3-62 4-54 
1-68 2-36 3-27 4-50 
1-71 2-24 3-30 4-37 
1-71 2-39 3-42 4-45 
1-39 2-61 3-43 4-47 
1-44 2-47 3-42 4-47 
1-61 2-50 3-48 4-36 
1-46 2-68 3-36 4-49 
1-26 2-64 3-53 4-65 
1-30 2-66 3-56 4-15 
1-54 2-36 3-55 4-29 
1-40 2-52 3-30 4-31 
1-63 2-50 3-53 4-32 
1-75 2-71 3-62 4-44 
1-51 2-64 3-38 4-32 
1-64 2-49 3-49 4-60 
1-54 2-21 3-54 4-35 
1-50 2-32 3-73 4-56 
1-27 2-77 3-70 4-55 
1-70 2-45 3-59 4-53 
1-55 2-74 3-34 4-32 
1-67 2-47 3-31 4-70 
1-44 2-58 3-65 4-43 
1-48 2-31 3-38 4-71 
1-52 2-45 3-33 4-48 
1-28 2-48 3-55 4-28 
1-60 2-53 3-32 4-69 
1-40 2-61 3-34 4-23 
1-55 2-35 3-54 4-42 
1-64 2-44 3-37 4-54 
1-56 2-74 3-42 4-65 
1-47 2-71 3-50 4-42 
1-26 2-53 3-63 4-55 
1-47 2-79 3-48 4-48 
1-62 2-46 3-42 4-48 
1-44 2-53 3-75 4-45 
1-66 2-44 3-13 4-71 
1-26 2-56 3-46 4-21 
1-37 2-52 3-64 4-40 
1-65 2-84 3-47 4-50 
1-28 2-27 3-40 4-49 
1-3 2-36 3-98 4-48 
1-70 2-67 3-30 4-29 
1-67 2-34 3-36 4-69 
1-37 2-24 3-34 4-59 
1-65 2-59 3-50 4-41 
1-48 2-15 3-39 4-55 
1-50 2-29 3-32 4-36 
1-56 2-56 3-64 4-53 
1-59 2-63 3-41 4-66 
1-51 2-41 3-71 4-35 
1-44 2-52 3-35 4-45 
1-61 2-40 3-50 4-35 
1-60 2-55 3-25 4-31 
1-70 2-22 3-69 4-56 
1-67 2-62 3-47 4-23 
1-46 2-21 3-51 4-33 
1-49 2-53 3-50 4-58 
1-52 2-37 3-45 4-47 
1-32 2-56 3-55 4-58 
1-42 2-72 3-34 4-40 
1-53 2-55 3-81 4-54 
1-43 2-75 3-48 4-27 
1-51 2-54 3-58 4-64 
1-41 2-41 3-35 4-62 
1-44 2-44 3-41 4-50 
1-44 2-37 3-73 4-48 
1-56 2-30 3-57 4-47 
1-1 2-69 3-30 4-58 
1-53 2-37 3-39 4-23 
1-63 2-69 3-69 4-38 
1-46 2-38 3-30 4-5 
1-62 2-62 3-38 4-42 
1-77 2-59 3-51 4-70 
1-50 2-65 3-63 4-35 
1-18 2-48 3-52 4-52 
1-70 2-48 3-65 4-32 
1-31 2-78 3-42 4-45 
1-49 2-42 3-48 4-55 
1-23 2-75 3-54 4-78 
1-75 2-83 3-39 4-29 
1-39 2-62 3-33 4-70 
1-49 2-61 3-19 4-50 
1-35 2-67 3-75 4-35 
1-52 2-25 3-34 4-54 
1-85 2-66 3-46 4-52 
1-56 2-55 3-38 4-42 
1-53 2-38 3-40 4-50 
1-74 2-58 3-58 4-32 
1-41 2-68 3-51 4-44 
1-38 2-55 3-61 4-32 
1-56 2-27 3-88 4-34 
1-31 2-43 3-79 4-25 
1-59 2-67 3-52 4-65 
1-17 2-41 3-68 4-28 
1-36 2-47 3-74 4-50 
1-52 2-36 3-42 4-47 
1-68 2-38 3-63 4-57 
1-69 2-47 3-24 4-39 
1-57 2-32 3-44 4-50 
1-54 2-51 3-57 4-38 
1-70 2-43 3-59 4-50 
1-54 2-41 3-22 4-62 
1-46 2-36 3-32 4-25 
1-67 2-36 3-84 4-49 
1-64 2-53 3-41 4-60 
1-51 2-64 3-64 4-49 
1-68 2-73 3-75 4-60 
1-44 2-35 3-56 4-34 
1-65 2-32 3-46 4-52 
1-50 2-64 3-37 4-56 
1-23 2-58 3-32 4-65 
1-53 2-83 3-66 4-53 
1-32 2-48 3-49 4-53 
1-69 2-62 3-27 4-52 
1-50 2-49 3-37 4-53 
1-28 2-38 3-47 4-66 
1-46 2-46 3-71 4-56 
1-46 2-76 3-39 4-44 
1-60 2-62 3-53 4-24 
1-57 2-46 3-48 4-63 
1-57 2-29 3-62 4-53 
1-55 2-42 3-65 4-62 
1-38 2-74 3-71 4-47 
1-58 2-28 3-61 4-68 
1-34 2-60 3-39 4-48 
1-9 2-53 3-60 4-30 
1-50 2-34 3-52 4-54 
1-45 2-15 3-43 4-58 
1-36 2-50 3-40 4-74 
1-44 2-43 3-74 4-33 
1-30 2-44 3-82 4-55 
1-26 2-50 3-0 4-34 
1-36 2-72 3-58 4-65 
1-87 2-34 3-5 4-47 
1-58 2-54 3-18 4-44 
1-45 2-75 3-45 4-58 
1-55 2-56 3-70 4-38 
1-54 2-70 3-79 4-61 
1-68 2-48 3-52 4-62 
1-41 2-35 3-43 4-72 
1-57 2-39 3-39 4-16 
1-11 2-57 3-48 4-59 
1-31 2-41 3-52 4-63 
1-69 2-44 3-72 4-59 
1-51 2-54 3-39 4-55 
1-37 2-42 3-30 4-43 
1-24 2-55 3-36 4-36 
1-52 2-37 3-56 4-49 
1-55 2-64 3-44 4-43 
1-40 2-50 3-42 4-28 
1-33 2-56 3-71 4-32 
1-64 2-73 3-74 4-58 
1-42 2-62 3-39 4-47 
1-45 2-44 3-56 4-87 
1-81 2-56 3-68 4-57 
1-56 2-91 3-47 4-62 
1-35 2-40 3-57 4-46 
1-50 2-46 3-66 4-69 
1-57 2-59 3-44 4-96 
1-16 2-43 3-59 4-17 
1-48 2-34 3-71 4-25 
1-45 2-63 3-59 4-47 
1-57 2-34 3-66 4-62 
1-64 2-46 3-73 4-26 
1-33 2-82 3-37 4-56 
1-48 2-47 3-46 4-41 
1-65 2-30 3-44 4-57 
1-42 2-44 3-61 4-38 
1-62 2-36 3-23 4-59 
1-40 2-68 3-46 4-64 
1-42 2-35 3-64 4-59 
1-19 2-54 3-73 4-53 
1-8 2-42 3-60 4-58 
1-31 2-71 3-80 4-46 
1-40 2-47 3-56 4-43 
1-49 2-36 3-48 4-45 
1-29 2-50 3-80 4-80 
1-36 2-72 3-72 4-59 
1-76 2-24 3-37 4-64 
1-23 2-40 3-65 4-35 
1-27 2-46 3-38 4-56 
1-70 2-70 3-51 4-58 
1-36 2-39 3-55 4-74 
1-63 2-49 3-16 4-64 
1-53 2-48 3-23 4-61 
1-47 2-47 3-63 4-47 
1-87 2-43 3-34 4-54 
1-56 2-33 3-53 4-57 
1-61 2-43 3-44 4-28 
1-54 2-48 3-28 4-66 
1-66 2-41 3-62 4-73 
1-45 2-44 3-37 4-54 
1-45 2-49 3-55 4-69 
1-52 2-53 3-41 4-58 
1-47 2-64 3-50 4-53 
1-38 2-66 3-31 4-44 
1-61 2-60 3-61 4-36 
1-48 2-67 3-72 4-63 
1-35 2-42 3-69 4-68 
1-66 2-69 3-40 4-39 
1-33 2-92 3-51 4-47 
1-66 2-48 3-59 4-50 
1-61 2-49 3-27 4-66 
1-23 2-60 3-46 4-51 
1-28 2-74 3-31 4-66 
1-47 2-57 3-31 4-41 
1-52 2-48 3-57 4-32 
1-44 2-57 3-45 4-77 
1-54 2-59 3-48 4-26 
1-47 2-35 3-55 4-42 
1-44 2-42 3-34 4-36 
1-86 2-47 3-49 4-54 
1-40 2-54 3-61 4-42 
1-57 2-36 3-29 4-66 
1-47 2-65 3-73 4-51 
1-33 2-39 3-75 4-69 
1-32 2-35 3-57 4-55 
1-53 2-61 3-54 4-57 
1-44 2-49 3-31 4-36 
1-50 2-51 3-82 4-63 
1-32 2-30 3-79 4-54 
1-64 2-24 3-34 4-50 
1-54 2-21 3-74 4-58 
1-48 2-36 3-47 4-64 
1-65 2-53 3-39 4-35 
1-69 2-71 3-47 4-30 
1-42 2-27 3-30 4-59 
1-11 2-53 3-55 4-64 
1-52 2-41 3-34 4-30 
1-42 2-54 3-79 4-55 
1-43 2-41 3-58 4-11 
1-45 2-58 3-32 4-38 
1-62 2-46 3-13 4-54 
1-48 2-42 3-42 4-43 
1-52 2-39 3-43 4-16 
1-39 2-76 3-48 4-32 
1-56 2-37 3-60 4-56 
1-62 2-57 3-24 4-33 
1-56 2-52 3-48 4-28 
1-18 2-34 3-69 4-16 
1-27 2-52 3-41 4-66 
1-46 2-90 3-57 4-51 
1-57 2-53 3-54 4-67 
1-39 2-40 3-49 4-59 
1-39 2-36 3-80 4-33 
1-25 2-29 3-49 4-19 
1-68 2-49 3-71 4-52 
1-62 2-45 3-31 4-45 
1-35 2-44 3-51 4-68 
1-54 2-45 3-49 4-28 
1-52 2-65 3-77 4-68 
1-36 2-44 3-74 4-51 
1-49 2-45 3-35 4-53 
1-51 2-31 3-66 4-48 
1-46 2-66 3-54 4-68 
1-60 2-56 3-49 4-27 
1-64 2-41 3-74 4-43 
1-39 2-63 3-61 4-46 
1-20 2-31 3-49 4-46 
1-31 2-28 3-75 4-41 
1-42 2-64 3-47 4-37 
1-80 2-30 3-47 4-64 
1-41 2-31 3-49 4-109 
1-37 2-59 3-28 4-45 
1-56 2-18 3-41 4-41 
1-48 2-75 3-45 4-48 
1-47 2-35 3-36 4-49 
1-74 2-73 3-48 4-40 
1-10 2-42 3-36 4-32 
1-58 2-74 3-55 4-37 
1-1 2-44 3-55 4-45 
1-22 2-61 3-38 4-62 
1-55 2-70 3-37 4-40 
1-45 2-77 3-26 4-32 
1-65 2-62 3-45 4-35 
1-51 2-46 3-58 4-60 
1-77 2-43 3-74 4-23 
1-26 2-34 3-49 4-36 
1-70 2-64 3-15 4-43 
1-57 2-57 3-57 4-37 
1-36 2-39 3-10 4-30 
1-33 2-51 3-41 4-61 
1-32 2-57 3-63 4-53 
1-70 2-27 3-38 4-65 
1-49 2-54 3-59 4-50 
1-44 2-71 3-58 4-31 
1-40 2-40 3-36 4-13 
1-44 2-83 3-40 4-54 
1-56 2-38 3-31 4-42 
1-32 2-64 3-78 4-77 
1-91 2-60 3-78 4-73 
1-77 2-39 3-61 4-54 
1-31 2-38 3-61 4-72 
1-75 2-41 3-43 4-77 
1-80 2-53 3-34 4-55 
1-56 2-53 3-57 4-65 
1-62 2-23 3-39 4-41 
1-56 2-57 3-67 4-42 
1-38 2-49 3-68 4-52 
1-33 2-32 3-78 4-34 
1-46 2-63 3-14 4-80 
1-62 2-50 3-54 4-50 
1-56 2-44 3-52 4-59 
1-29 2-46 3-38 4-48 
1-61 2-75 3-37 4-32 
1-25 2-54 3-63 4-57 
1-56 2-69 3-57 4-57 
1-26 2-67 3-61 4-46 
1-47 2-45 3-54 4-30 
1-46 2-33 3-57 4-50 
1-27 2-57 3-24 4-55 
1-60 2-64 3-30 4-39 
1-43 2-76 3-62 4-28 
1-51 2-57 3-61 4-53 
1-61 2-44 3-65 4-20 
1-37 2-63 3-14 4-41 
1-40 2-67 3-56 4-18 
1-54 2-53 3-48 4-39 
1-64 2-75 3-49 4-79 
1-32 2-49 3-30 4-58 
1-52 2-55 3-60 4-51 
1-46 2-44 3-32 4-74 
1-43 2-50 3-59 4-62 
1-58 2-34 3-53 4-43 
1-58 2-42 3-57 4-62 
1-48 2-44 3-60 4-42 
1-39 2-50 3-59 4-34 
1-53 2-37 3-56 4-61 
1-51 2-49 3-69 4-56 
1-69 2-64 3-69 4-50 
1-59 2-59 3-54 4-75 
1-78 2-51 3-40 4-50 
1-50 2-62 3-60 4-45 
1-72 2-42 3-62 4-35 
1-51 2-59 3-60 4-65 
1-68 2-40 3-83 4-33 
1-78 2-61 3-37 4-44 
1-62 2-53 3-36 4-31 
1-30 2-34 3-54 4-56 
1-46 2-55 3-58 4-31 
1-35 2-42 3-31 4-30 
1-45 2-62 3-52 4-27 
1-53 2-48 3-51 4-69 
1-36 2-49 3-68 4-0 
1-72 2-71 3-66 4-62 
1-83 2-80 3-44 4-55 
1-62 2-34 3-54 4-56 
1-33 2-48 3-32 4-40 
1-50 2-60 3-30 4-35 
1-25 2-73 3-29 4-46 
1-39 2-28 3-38 4-50 
1-60 2-38 3-54 4-47 
1-68 2-63 3-47 4-38 
1-5 2-60 3-21 4-66 
1-51 2-75 3-57 4-51 
1-41 2-39 3-61 4-33 
1-22 2-43 3-59 4-22 
1-66 2-22 3-25 4-43 
1-23 2-42 3-48 4-70 
1-63 2-77 3-21 4-49 
1-49 2-49 3-51 4-27 
1-59 2-25 3-54 4-50 
1-58 2-42 3-45 4-35 
1-43 2-52 3-15 4-69 
1-42 2-72 3-47 4-26 
1-72 2-56 3-26 4-28 
1-56 2-57 3-50 4-45 
1-62 2-61 3-75 4-49 
1-54 2-53 3-52 4-73 
1-71 2-54 3-56 4-31 
1-44 2-32 3-69 4-52 
1-56 2-41 3-27 4-61 
1-43 2-82 3-58 4-28 
1-50 2-38 3-38 4-52 
1-73 2-42 3-42 4-44 
1-46 2-40 3-70 4-45 
1-34 2-53 3-77 4-68 
1-80 2-63 3-25 4-60 
1-49 2-40 3-62 4-48 
1-59 2-42 3-46 4-42 
1-43 2-51 3-53 4-38 
1-45 2-58 3-59 4-62 
1-47 2-54 3-48 4-54 
1-66 2-48 3-41 4-55 
1-32 2-28 3-37 4-46 
1-33 2-36 3-36 4-51 
1-53 2-47 3-25 4-77 
1-85 2-49 3-33 4-38 
1-22 2-58 3-69 4-53 
1-29 2-29 3-49 4-69 
1-61 2-51 3-32 4-47 
1-18 2-24 3-18 4-66 
1-30 2-20 3-39 4-38 
1-31 2-41 3-39 4-41 
1-37 2-35 3-90 4-41 
1-72 2-72 3-56 4-43 
1-35 2-26 3-58 4-67 
1-51 2-37 3-60 4-50 
1-29 2-59 3-61 4-29 
1-59 2-13 3-57 4-16 
1-69 2-40 3-21 4-58 
1-64 2-61 3-43 4-55 
1-31 2-65 3-24 4-33 
1-70 2-29 3-51 4-65 
1-40 2-56 3-50 4-68 
1-58 2-47 3-28 4-43 
1-35 2-34 3-57 4-71 
1-17 2-52 3-69 4-64 
1-37 2-63 3-55 4-48 
1-65 2-27 3-41 4-66 
1-36 2-67 3-13 4-49 
1-58 2-24 3-62 4-39 
1-53 2-48 3-42 4-59 
1-57 2-41 3-48 4-55 
1-38 2-44 3-52 4-28 
1-72 2-61 3-60 4-52 
1-48 2-55 3-70 4-42 
1-52 2-17 3-19 4-16 
1-59 2-48 3-70 4-46 
1-45 2-21 3-65 4-46 
1-40 2-59 3-30 4-57 
1-42 2-79 3-43 4-37 
1-43 2-29 3-57 4-50 
1-49 2-38 3-52 4-53 
1-53 2-62 3-34 4-54 
1-50 2-32 3-32 4-80 
1-60 2-65 3-39 4-62 
1-62 2-57 3-26 4-62 
1-54 2-60 3-26 4-51 
1-64 2-48 3-59 4-66 
1-29 2-50 3-27 4-61 
1-51 2-65 3-25 4-21 
1-41 2-26 3-93 4-30 
1-59 2-51 3-37 4-83 
1-37 2-41 3-78 4-82 
1-60 2-49 3-43 4-55 
1-36 2-37 3-13 4-68 
1-40 2-43 3-40 4-39 
1-41 2-46 3-59 4-47 
1-33 2-67 3-23 4-67 
1-42 2-36 3-63 4-14 
1-30 2-65 3-35 4-45 
1-34 2-72 3-39 4-29 
1-45 2-30 3-68 4-59 
1-52 2-44 3-24 4-40 
1-49 2-57 3-45 4-49 
1-32 2-33 3-66 4-30 
1-36 2-74 3-51 4-57 
1-71 2-42 3-49 4-36 
1-80 2-51 3-44 4-58 
1-83 2-30 3-60 4-35 
1-52 2-48 3-45 4-31 
1-56 2-40 3-62 4-54 
1-41 2-42 3-65 4-47 
1-78 2-57 3-29 4-62 
1-41 2-46 3-35 4-56 
1-50 2-46 3-47 4-62 
1-61 2-53 3-82 4-36 
1-41 2-36 3-57 4-47 
1-56 2-60 3-43 4-69 
1-43 2-72 3-39 4-68 
1-44 2-48 3-43 4-67 
1-52 2-59 3-65 4-39 
1-60 2-59 3-39 4-42 
1-42 2-64 3-79 4-66 
1-61 2-47 3-34 4-57 
1-52 2-62 3-59 4-46 
1-35 2-48 3-70 4-38 
1-63 2-40 3-37 4-24 
1-40 2-50 3-50 4-53 
1-60 2-53 3-53 4-14 
1-39 2-38 3-3 4-34 
1-48 2-48 3-70 4-10 
1-70 2-55 3-40 4-35 
1-55 2-48 3-33 4-40 
1-63 2-38 3-39 4-49 
1-66 2-51 3-34 4-42 
1-74 2-33 3-68 4-50 
1-34 2-60 3-45 4-33 
1-29 2-43 3-29 4-46 
1-30 2-26 3-61 4-48 
1-48 2-51 3-48 4-60 
1-54 2-28 3-72 4-19 
1-44 2-44 3-55 4-52 
1-79 2-49 3-58 4-61 
1-70 2-52 3-28 4-29 
1-59 2-73 3-48 4-47 
1-63 2-61 3-90 4-53 
1-63 2-56 3-33 4-58 
1-55 2-22 3-55 4-37 
1-56 2-19 3-36 4-36 
1-69 2-59 3-29 4-56 
1-31 2-57 3-30 4-44 
1-54 2-44 3-28 4-56 
1-0 2-53 3-25 4-87 
1-42 2-20 3-30 4-46 
1-69 2-54 3-62 4-19 
1-41 2-67 3-47 4-61 
1-21 2-26 3-44 4-49 
1-61 2-48 3-33 4-43 
1-68 2-34 3-45 4-50 
1-48 2-58 3-65 4-37 
1-55 2-65 3-50 4-70 
1-38 2-73 3-42 4-70 
1-50 2-56 3-48 4-35 
1-46 2-36 3-13 4-58 
1-43 2-10 3-29 4-74 
1-41 2-53 3-31 4-59 
1-55 2-39 3-66 4-41 
1-68 2-29 3-47 4-43 
1-15 2-64 3-80 4-54 
1-55 2-69 3-64 4-46 
1-67 2-53 3-44 4-61 
1-71 2-64 3-59 4-55 
1-41 2-49 3-29 4-49 
1-77 2-78 3-73 4-48 
1-74 2-12 3-12 4-37 
1-46 2-48 3-43 4-60 
1-55 2-27 3-53 4-26 
1-84 2-44 3-31 4-61 
1-49 2-47 3-52 4-54 
1-71 2-49 3-50 4-34 
1-68 2-56 3-34 4-10 
1-61 2-49 3-26 4-44 
1-18 2-48 3-59 4-47 
1-53 2-55 3-65 4-59 
1-3 2-49 3-73 4-45 
1-36 2-57 3-47 4-45 
1-38 2-71 3-50 4-69 
1-86 2-65 3-45 4-37 
